file;mode;element;strategy;outcome;line
AC0839_S_element_validation.log;validation;circle;radius_bracketing;failed;"circle: Radius-Bracketing keine relevante Änderung (r: 6.509, best_err=6368.000); Kandidaten=6.500->6368.000, 7.000->6596.000"
AC0839_S_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=7.500, cy=7.500, r=6.509, best_err=6368.000)
AC0839_S_element_validation.log;validation;arm;width_bracketing;fixed_rule;arm: Breiten-Bracketing übersprungen (arm_stroke: current=1.000, Range=1.000..1.000)
AC0839_S_element_validation.log;validation;arm;length_bracketing;failed;"arm: Längen-Bracketing keine relevante Änderung (arm_len: 11.000); Kandidaten=8.000->103.292, 11.000->88.125, 12.500->88.125, 16.500->88.125, 21.000->88.125, 25.000->88.125"
AC0839_S_element_validation.log;validation;text;center_diagonal_update;failed;"text: Mittelpunkt/Diagonale-Update verworfen (Fehler 148.807->118.293; Box-Check verworfen (w_ratio=0.750, h_ratio=0.375, area_ratio=0.281))"
AC0839_S_element_validation.log;validation;text;width_bracketing;failed;"text: Breiten-Bracketing keine relevante Änderung (voc_font_scale: 0.312); Kandidaten=0.300->148.807, 0.312->148.807, 0.359->148.807, 0.495->148.807, 0.690->159.296, 0.950->157.358, 1.210->161.897, 1.405->172.678, 1.600->174.365"
AC0839_S_element_validation.log;validation;circle;color_bracketing;fixed_rule;circle: Farb-Bracketing übersprungen (Farben gesperrt)
AC0839_S_element_validation.log;validation;arm;color_bracketing;fixed_rule;arm: Farb-Bracketing übersprungen (Farben gesperrt)
AC0839_S_element_validation.log;validation;text;color_bracketing;fixed_rule;text: Farb-Bracketing übersprungen (Farben gesperrt)
AC0870_L_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0870_L_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0870_L_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 13.725->13.500 (best_err=18204.000); Kandidaten=10.500->32175.000, 13.500->18204.000, 14.000->20598.000, 14.500->25276.000"
AC0870_L_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=14.500, cy=14.500, r=13.500, best_err=18204.000)
AC0870_L_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0870_L_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0870_L_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 13.565->13.500 (best_err=18204.000); Kandidaten=10.500->32175.000, 13.500->18204.000, 14.000->20598.000, 14.500->25276.000"
AC0870_L_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=14.500, cy=14.500, r=13.500, best_err=18204.000)
AC0870_L_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0870_L_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0870_L_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 13.565->13.500 (best_err=18204.000); Kandidaten=10.500->32175.000, 13.500->18204.000, 14.000->20598.000, 14.500->25276.000"
AC0870_L_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=14.500, cy=14.500, r=13.500, best_err=18204.000)
AC0870_L_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0870_L_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0870_L_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 13.565->13.500 (best_err=18204.000); Kandidaten=10.500->32175.000, 13.500->18204.000, 14.000->20598.000, 14.500->25276.000"
AC0870_L_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=14.500, cy=14.500, r=13.500, best_err=18204.000)
AC0870_L_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0870_L_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0870_L_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 13.565->13.500 (best_err=18204.000); Kandidaten=10.500->32175.000, 13.500->18204.000, 14.000->20598.000, 14.500->25276.000"
AC0870_L_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=14.500, cy=14.500, r=13.500, best_err=18204.000)
AC0870_L_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0870_L_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0870_L_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 13.565->13.500 (best_err=18204.000); Kandidaten=10.500->32175.000, 13.500->18204.000, 14.000->20598.000, 14.500->25276.000"
AC0870_L_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=14.500, cy=14.500, r=13.500, best_err=18204.000)
AC0870_L_element_validation.log;validation;circle;color_bracketing;fixed_rule;circle: Farb-Bracketing übersprungen (Farben gesperrt)
AC0870_L_element_validation.log;validation;text;color_bracketing;fixed_rule;text: Farb-Bracketing übersprungen (Farben gesperrt)
AC0870_M_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0870_M_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0870_M_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 8.328->9.000 (best_err=8807.000); Kandidaten=7.500->13909.000, 8.500->9187.000, 9.000->8807.000, 9.500->9415.000"
AC0870_M_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=9.500, cy=9.500, r=9.000, best_err=8807.000)
AC0870_M_element_validation.log;validation;text;center_diagonal_update;adjustable_step;text: Parameter nach Mittelpunkt/Diagonale angepasst
AC0870_M_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0870_M_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0870_M_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 8.754->9.000 (best_err=8807.000); Kandidaten=8.000->11707.000, 9.000->8807.000, 9.500->9415.000"
AC0870_M_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=9.500, cy=9.500, r=9.000, best_err=8807.000)
AC0870_M_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0870_M_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0870_M_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 8.754->9.000 (best_err=8807.000); Kandidaten=8.000->11707.000, 9.000->8807.000, 9.500->9415.000"
AC0870_M_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=9.500, cy=9.500, r=9.000, best_err=8807.000)
AC0870_M_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0870_M_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0870_M_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 8.754->9.000 (best_err=8807.000); Kandidaten=8.000->11707.000, 9.000->8807.000, 9.500->9415.000"
AC0870_M_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=9.500, cy=9.500, r=9.000, best_err=8807.000)
AC0870_M_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0870_M_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0870_M_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 8.754->9.000 (best_err=8807.000); Kandidaten=8.000->11707.000, 9.000->8807.000, 9.500->9415.000"
AC0870_M_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=9.500, cy=9.500, r=9.000, best_err=8807.000)
AC0870_M_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0870_M_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0870_M_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 8.754->9.000 (best_err=8807.000); Kandidaten=8.000->11707.000, 9.000->8807.000, 9.500->9415.000"
AC0870_M_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=9.500, cy=9.500, r=9.000, best_err=8807.000)
AC0870_M_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0870_M_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0870_M_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 8.754->9.000 (best_err=8807.000); Kandidaten=8.000->11707.000, 9.000->8807.000, 9.500->9415.000"
AC0870_M_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=9.500, cy=9.500, r=9.000, best_err=8807.000)
AC0870_M_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0870_M_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0870_M_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 8.754->9.000 (best_err=8807.000); Kandidaten=8.000->11707.000, 9.000->8807.000, 9.500->9415.000"
AC0870_M_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=9.500, cy=9.500, r=9.000, best_err=8807.000)
AC0870_M_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0870_M_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0870_M_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 8.754->9.000 (best_err=8807.000); Kandidaten=8.000->11707.000, 9.000->8807.000, 9.500->9415.000"
AC0870_M_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=9.500, cy=9.500, r=9.000, best_err=8807.000)
AC0870_M_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0870_M_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0870_M_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 8.754->9.000 (best_err=8807.000); Kandidaten=8.000->11707.000, 9.000->8807.000, 9.500->9415.000"
AC0870_M_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=9.500, cy=9.500, r=9.000, best_err=8807.000)
AC0870_M_element_validation.log;validation;circle;color_bracketing;fixed_rule;circle: Farb-Bracketing übersprungen (Farben gesperrt)
AC0870_M_element_validation.log;validation;text;color_bracketing;fixed_rule;text: Farb-Bracketing übersprungen (Farben gesperrt)
AC0870_S_element_validation.log;validation;circle;center_diagonal_update;failed;circle: Mittelpunkt/Diagonale-Update verworfen (Fehler 178.930->181.433)
AC0870_S_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0870_S_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 5.200->7.000 (best_err=6087.000); Kandidaten=4.500->7056.000, 5.000->7106.000, 6.000->6839.000, 6.500->6324.000, 7.000->6087.000"
AC0870_S_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=6.500, cy=6.500, r=7.000, best_err=6899.000)
AC0870_S_element_validation.log;validation;text;center_diagonal_update;adjustable_step;text: Parameter nach Mittelpunkt/Diagonale angepasst
AC0870_S_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0870_S_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0870_S_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 7.200->7.000 (best_err=6899.000); Kandidaten=6.500->7185.000, 7.000->6899.000"
AC0870_S_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=6.500, cy=6.500, r=7.000, best_err=6899.000)
AC0870_S_element_validation.log;validation;text;center_diagonal_update;adjustable_step;text: Parameter nach Mittelpunkt/Diagonale angepasst
AC0870_S_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0870_S_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0870_S_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 7.200->7.000 (best_err=6899.000); Kandidaten=6.500->7185.000, 7.000->6899.000"
AC0870_S_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=6.500, cy=6.500, r=7.000, best_err=6899.000)
AC0870_S_element_validation.log;validation;text;center_diagonal_update;adjustable_step;text: Parameter nach Mittelpunkt/Diagonale angepasst
AC0870_S_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0870_S_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0870_S_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 7.200->7.000 (best_err=6899.000); Kandidaten=6.500->7185.000, 7.000->6899.000"
AC0870_S_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=6.500, cy=6.500, r=7.000, best_err=6899.000)
AC0870_S_element_validation.log;validation;text;center_diagonal_update;failed;text: Mittelpunkt/Diagonale-Update verworfen (Fehler 102.519->109.321)
AC0870_S_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0870_S_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0870_S_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 7.200->7.000 (best_err=6899.000); Kandidaten=6.500->7185.000, 7.000->6899.000"
AC0870_S_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=6.500, cy=6.500, r=7.000, best_err=6899.000)
AC0870_S_element_validation.log;validation;text;center_diagonal_update;failed;text: Mittelpunkt/Diagonale-Update verworfen (Fehler 102.519->109.321)
AC0870_S_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0870_S_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0870_S_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 7.200->7.000 (best_err=6899.000); Kandidaten=6.500->7185.000, 7.000->6899.000"
AC0870_S_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=6.500, cy=6.500, r=7.000, best_err=6899.000)
AC0870_S_element_validation.log;validation;text;center_diagonal_update;failed;text: Mittelpunkt/Diagonale-Update verworfen (Fehler 102.519->109.321)
AC0870_S_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0870_S_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0870_S_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 7.200->7.000 (best_err=6899.000); Kandidaten=6.500->7185.000, 7.000->6899.000"
AC0870_S_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=6.500, cy=6.500, r=7.000, best_err=6899.000)
AC0870_S_element_validation.log;validation;text;center_diagonal_update;failed;text: Mittelpunkt/Diagonale-Update verworfen (Fehler 102.519->109.321)
AC0870_S_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0870_S_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0870_S_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 7.200->7.000 (best_err=6899.000); Kandidaten=6.500->7185.000, 7.000->6899.000"
AC0870_S_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=6.500, cy=6.500, r=7.000, best_err=6899.000)
AC0870_S_element_validation.log;validation;text;center_diagonal_update;failed;text: Mittelpunkt/Diagonale-Update verworfen (Fehler 102.519->109.321)
AC0870_S_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0870_S_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0870_S_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 7.200->7.000 (best_err=6899.000); Kandidaten=6.500->7185.000, 7.000->6899.000"
AC0870_S_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=6.500, cy=6.500, r=7.000, best_err=6899.000)
AC0870_S_element_validation.log;validation;text;center_diagonal_update;failed;text: Mittelpunkt/Diagonale-Update verworfen (Fehler 102.519->109.321)
AC0870_S_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0870_S_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0870_S_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 7.200->7.000 (best_err=6899.000); Kandidaten=6.500->7185.000, 7.000->6899.000"
AC0870_S_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=6.500, cy=6.500, r=7.000, best_err=6899.000)
AC0870_S_element_validation.log;validation;text;center_diagonal_update;failed;text: Mittelpunkt/Diagonale-Update verworfen (Fehler 102.519->109.321)
AC0870_S_element_validation.log;validation;circle;color_bracketing;fixed_rule;circle: Farb-Bracketing übersprungen (Farben gesperrt)
AC0870_S_element_validation.log;validation;text;color_bracketing;fixed_rule;text: Farb-Bracketing übersprungen (Farben gesperrt)
AC0881_L_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0881_L_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0881_L_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 8.800->9.000 (best_err=15869.000); Kandidaten=9.000->15869.000, 12.000->19398.000"
AC0881_L_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=12.500, cy=12.500, r=9.000, best_err=15999.000)
AC0881_L_element_validation.log;validation;stem;geometry_sync;adjustable_step;stem: Geometrie nach Elementabgleich aktualisiert
AC0881_L_element_validation.log;validation;stem;width_bracketing;fixed_rule;stem: Breiten-Bracketing übersprungen (stem_width: current=3.000, Range=1.000..1.000)
AC0881_L_element_validation.log;validation;stem;length_bracketing;success;"stem: Längen-Bracketing stem_len 23.500->30.000; Kandidaten=15.500->89.472, 22.500->101.041, 23.500->94.773, 30.000->85.193, 37.500->85.865, 45.000->85.268"
AC0881_L_element_validation.log;validation;text;center_diagonal_update;adjustable_step;text: Parameter nach Mittelpunkt/Diagonale angepasst
AC0881_L_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0881_L_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0881_L_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 8.800->9.000 (best_err=15869.000); Kandidaten=9.000->15869.000, 12.000->19398.000"
AC0881_L_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=12.500, cy=12.500, r=9.000, best_err=15999.000)
AC0881_L_element_validation.log;validation;stem;center_diagonal_update;failed;"stem: Mittelpunkt/Diagonale-Update verworfen (Fehler 94.773->105.028; Box-Check verworfen (w_ratio=0.300, h_ratio=0.846, area_ratio=0.254))"
AC0881_L_element_validation.log;validation;stem;geometry_sync;adjustable_step;stem: Geometrie nach Elementabgleich aktualisiert
AC0881_L_element_validation.log;validation;stem;width_bracketing;fixed_rule;stem: Breiten-Bracketing übersprungen (stem_width: current=3.000, Range=1.000..1.000)
AC0881_L_element_validation.log;validation;stem;length_bracketing;success;"stem: Längen-Bracketing stem_len 23.500->30.000; Kandidaten=15.500->89.472, 22.500->101.041, 23.500->94.773, 30.000->85.193, 37.500->85.865, 45.000->85.268"
AC0881_L_element_validation.log;validation;text;center_diagonal_update;failed;"text: Mittelpunkt/Diagonale-Update verworfen (Fehler 148.953->148.953; Box-Check verworfen (w_ratio=0.625, h_ratio=0.632, area_ratio=0.395))"
AC0881_L_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0881_L_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0881_L_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 8.800->9.000 (best_err=15869.000); Kandidaten=9.000->15869.000, 12.000->19398.000"
AC0881_L_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=12.500, cy=12.500, r=9.000, best_err=15999.000)
AC0881_L_element_validation.log;validation;stem;center_diagonal_update;failed;"stem: Mittelpunkt/Diagonale-Update verworfen (Fehler 94.773->105.028; Box-Check verworfen (w_ratio=0.300, h_ratio=0.846, area_ratio=0.254))"
AC0881_L_element_validation.log;validation;stem;geometry_sync;adjustable_step;stem: Geometrie nach Elementabgleich aktualisiert
AC0881_L_element_validation.log;validation;stem;width_bracketing;fixed_rule;stem: Breiten-Bracketing übersprungen (stem_width: current=3.000, Range=1.000..1.000)
AC0881_L_element_validation.log;validation;stem;length_bracketing;success;"stem: Längen-Bracketing stem_len 23.500->30.000; Kandidaten=15.500->89.472, 22.500->101.041, 23.500->94.773, 30.000->85.193, 37.500->85.865, 45.000->85.268"
AC0881_L_element_validation.log;validation;text;center_diagonal_update;failed;"text: Mittelpunkt/Diagonale-Update verworfen (Fehler 148.953->148.953; Box-Check verworfen (w_ratio=0.625, h_ratio=0.632, area_ratio=0.395))"
AC0881_L_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0881_L_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0881_L_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 8.800->9.000 (best_err=15869.000); Kandidaten=9.000->15869.000, 12.000->19398.000"
AC0881_L_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=12.500, cy=12.500, r=9.000, best_err=15999.000)
AC0881_L_element_validation.log;validation;stem;center_diagonal_update;failed;"stem: Mittelpunkt/Diagonale-Update verworfen (Fehler 94.773->105.028; Box-Check verworfen (w_ratio=0.300, h_ratio=0.846, area_ratio=0.254))"
AC0881_L_element_validation.log;validation;stem;geometry_sync;adjustable_step;stem: Geometrie nach Elementabgleich aktualisiert
AC0881_L_element_validation.log;validation;stem;width_bracketing;fixed_rule;stem: Breiten-Bracketing übersprungen (stem_width: current=3.000, Range=1.000..1.000)
AC0881_L_element_validation.log;validation;stem;length_bracketing;success;"stem: Längen-Bracketing stem_len 23.500->30.000; Kandidaten=15.500->89.472, 22.500->101.041, 23.500->94.773, 30.000->85.193, 37.500->85.865, 45.000->85.268"
AC0881_L_element_validation.log;validation;text;center_diagonal_update;failed;"text: Mittelpunkt/Diagonale-Update verworfen (Fehler 148.953->148.953; Box-Check verworfen (w_ratio=0.625, h_ratio=0.632, area_ratio=0.395))"
AC0881_L_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0881_L_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0881_L_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 8.800->9.000 (best_err=15869.000); Kandidaten=9.000->15869.000, 12.000->19398.000"
AC0881_L_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=12.500, cy=12.500, r=9.000, best_err=15999.000)
AC0881_L_element_validation.log;validation;stem;center_diagonal_update;failed;"stem: Mittelpunkt/Diagonale-Update verworfen (Fehler 94.773->105.028; Box-Check verworfen (w_ratio=0.300, h_ratio=0.846, area_ratio=0.254))"
AC0881_L_element_validation.log;validation;stem;geometry_sync;adjustable_step;stem: Geometrie nach Elementabgleich aktualisiert
AC0881_L_element_validation.log;validation;stem;width_bracketing;fixed_rule;stem: Breiten-Bracketing übersprungen (stem_width: current=3.000, Range=1.000..1.000)
